date,Sitarganj,Khatima,Rudrapur,Kashipur,Pilibhit,Bazpur,Nainital,Haldwani,Jaspur,Pantnagar,Nanakmatta
17-01-2025,21.78723776457668,28.374586292791683,21.443477987363696,7.764867536374892,19.25494800240942,37.33250241619656,41.21626968760932,6.084004261433651,45.58044762025798,22.59027092056932,44.31438750828298
18-01-2025,22.384775664177305,38.79479976338106,31.55147358257026,47.185910083915914,33.48114168441631,34.121055157861605,24.838055067038333,4.803549039382727,37.92776444310357,46.58201642078348,39.668639700936325
19-01-2025,22.375552616247855,49.849109982871994,45.73121821449469,26.34162515585272,10.39060001808858,22.866651392764492,25.745255641782595,10.01963900318707,25.748430531361365,3.3869921154006164,35.022891893589666
20-01-2025,20.545717023432335,26.66773650636976,38.27783747501453,16.78536058931878,17.2040295960111,21.361663040556888,49.74956202287441,15.235728966991413,2.287764942255638,3.2889581812930615,14.475941960716321
21-01-2025,0.13265051782635484,32.163175138834724,12.938072219386248,14.679518721249202,9.745614972766848,38.32179359110472,3.194457671814793,43.29510690231072,13.6913587324341,2.0989893079911393,26.949880508416165
22-01-2025,4.0690664845086655,24.06007614053688,43.40151866013167,33.57883582790254,40.51579264334168,8.291367746003331,38.55657915441322,46.73156789971162,7.376000654492454,0.9090204346892172,30.509450302199276
23-01-2025,23.600063618860155,14.188493592596485,0.5357825345621459,5.6140683527244555,27.329924455569778,45.20851078613101,14.67917845488939,9.900954848055877,12.420802119096836,1.294214399861937,22.327933892591183
24-01-2025,34.155836478591425,32.50793038011405,44.519634577612024,33.42115643844185,32.192126588905765,15.530111071975645,19.515196297969357,28.886236783976717,25.108626358941233,1.679408365034657,16.163269872486353
25-01-2025,44.711609338322695,28.781052024485493,41.674581636888334,13.537450370902476,30.877733428053922,28.86532567789922,24.351214141049315,10.730441897421155,19.999724202664982,12.221209613483008,20.63494423841954
26-01-2025,46.15786953665213,41.3985454075777,15.833474861632219,0.9785835852054281,19.3653330433878,7.833754217007311,5.968619638328299,42.65788748480801,10.777968226829671,10.14803046300235,14.077756136821954
27-01-2025,13.434934406884015,10.511240146271572,38.51916941115768,26.00732097013005,7.852932658721673,14.888062052112511,3.2727124686210085,43.84719989636317,47.885331149657304,0.8359473373719617,7.520568035224367
28-01-2025,17.555306143990506,5.25266511910848,24.869132754064733,15.250689344935886,46.745685012924234,8.650876709981025,34.95136071251935,19.675564788483403,15.321825499907648,33.905469373961466,3.8216216955779982
29-01-2025,40.659982771911594,47.65502435195476,9.083560368767118,35.215274086733864,13.06141025469687,13.863812801073532,10.733844261504588,11.34270258499373,27.374686381589164,1.565342084480792,21.83841787147429
30-01-2025,25.599906403551,44.09962170922987,20.151668979327837,35.215274086733864,5.033764995655293,24.194346676866495,42.99688539138881,5.261749155731238,6.800379946314161,1.4977866539894609,39.85521404737059
31-01-2025,28.169384864560765,33.018804531699125,25.245029980847615,45.89605132072133,46.45276972617406,26.699888964521058,14.867925823439549,47.94372629895827,5.664036141771829,1.4302312234981296,16.892410667886153
01-02-2025,0.4130819692166998,3.244102158189144,18.54575612334706,45.89605132072133,33.257056270447656,15.380146011599749,40.52699287901017,28.134651965372527,4.527692337229511,17.372460362119863,9.723388552908052
02-02-2025,27.915199308983734,13.271423284739663,29.473580081911443,10.56502257381321,22.022759325178697,29.430679443297837,30.091326713343225,19.62416193707049,29.720517841344357,33.31468950074159,4.131174640616453
03-02-2025,41.476802860630606,29.431566403779392,33.398713349988085,42.01243581831615,39.23545931330907,38.71821258025241,45.74696755709638,38.13274957715696,27.705894704267298,34.24003587859593,7.105796047120511
04-02-2025,49.66534092175356,46.90859883475482,10.830613624673196,9.935632867924138,27.281355629905534,40.067018897653156,4.821773950022634,11.89101855397528,42.81210128645338,42.848994612339965,23.930662548010467
05-02-2025,39.831361481460156,49.96388401738917,28.398772010516314,42.41880813593289,3.9357833659106554,22.097507111712243,43.10171671839241,48.40582534367029,7.579808269108856,28.28278842738468,12.586092131818283
06-02-2025,17.308821200787115,41.8664791325171,35.69731296829081,39.81263757572307,4.365962672957719,15.315291107961054,31.66140543072155,8.395834688787545,34.939384155501244,28.621134024805695,48.75498003817487
07-02-2025,0.05929271607214015,44.576596560550904,23.686098410446604,33.096981895493265,5.083650293225917,29.63505128322204,33.399067096495656,24.611122670333586,17.414381401024016,36.54698070592496,33.378091978922185
08-02-2025,42.91758915600488,33.74748875291019,5.914498114919365,3.014126218204216,38.09545935555059,23.630499854467068,35.13672876226976,33.270729884245924,21.478443917341274,41.52719737775341,6.603058388559024
09-02-2025,36.51148031817279,18.665446965873823,29.685525236462663,26.554520564624756,21.108932733738385,28.901204851680966,35.02006722214565,25.733449909013252,45.625737984997414,12.889180925909388,33.2954953052087
10-02-2025,30.105371480340708,12.038650128330277,41.61220681415435,40.39772295773477,10.509908687798813,38.04139156156526,5.168762562482976,27.080355262577903,19.30958500601002,12.793945569688647,27.657876472189464
11-02-2025,24.01740853773099,5.411853290786745,32.16137508403858,5.375085449282513,20.722816362816378,47.18157827144956,17.04531236667166,7.144098262912523,9.543239446063073,30.998142924482885,32.46422443521153
12-02-2025,25.352331894024328,12.632398150099721,31.053278238761767,9.34212843875543,20.433420371370676,32.58262020715084,45.0349664747013,25.520139840798382,36.93815745726942,19.454489205670804,21.53982231889449
13-02-2025,14.567046831219182,30.441884780698807,3.213026500986632,46.59504940789547,10.60394427918452,42.88978747902591,22.670494408878167,43.10917151547352,48.30067773324241,21.87994099479753,26.800048138703175
14-02-2025,29.633052126311632,36.64638330179986,9.97597771497653,34.41351367903459,0.7744681869983561,12.578181552529955,45.77244903044853,21.115790385697213,22.83663632685522,12.50338908125956,5.2432542657139924
15-02-2025,0.2077357174958827,7.745483675114667,25.556532564047213,34.50970901498644,12.288782997262093,30.48243705535673,37.659661899562224,34.695908856710325,35.52011272194696,3.1268371677215914,20.714895599872186
16-02-2025,22.936375004185983,7.5091990326976195,30.488836900614885,30.889510916239765,4.601051129281597,40.14562824682543,35.25838878945833,11.148866436656512,47.88344877998054,19.81252253555225,43.36068555648935
17-02-2025,49.161328547496566,7.272914390280594,31.59851677309607,43.67521298054599,22.245428592076948,33.95469982989461,45.79685382383706,16.40635387200124,9.945551569075855,40.52450299986734,14.054522494877325
18-02-2025,26.16836771177164,42.70598464831938,44.32004177322497,48.53578768074923,11.386005345708734,30.12338883181311,45.557678669702454,18.54172035138355,17.508119151497723,43.61250162894545,36.10628954401829
19-02-2025,1.4118805275455004,44.81439317225811,24.778179931308575,30.89195246903003,35.32963143947485,39.14046227965134,6.789445227296664,13.304109795117203,1.3479191862816597,37.823387121610345,39.933176295032055
20-02-2025,26.436537177487185,7.394573718782615,17.888567818951685,32.18531212553564,36.120031046842456,37.860221111890496,13.137686917215131,46.45290821822232,6.937010624833756,36.721588391997685,1.1379974489317435
21-02-2025,12.768320264216115,6.733667567603191,42.4613246240467,28.036368327104334,2.5482000100836233,36.579979944129654,12.16366916578091,4.442588915231161,34.85303121927984,23.94056736016183,49.11370792010407
22-02-2025,30.013915988085305,9.84806227626448,30.094629519286816,2.10494179179318,0.05684352473728227,34.19672234239115,1.9204301326863515,18.709474687820066,1.7722604250177076,4.900859405506358,8.439235492370717
23-02-2025,31.995683839046237,45.54689649907206,14.064398298435366,31.386990832821994,25.94027232988107,23.354812726693524,3.2555688876975797,32.97636046040896,23.502097856915515,14.77521626992227,2.019964822276216
24-02-2025,7.000706382949168,16.599149179505705,1.2824178264114416,23.543884000534643,9.038707172635318,29.581917434165394,49.71436748441273,14.198843934579575,48.70596595017566,21.192938492391217,4.524040277449148
25-02-2025,48.19452108408892,45.715833287557324,38.26679317880791,26.08808519635622,49.40357865695535,36.40052129976348,15.579865380749347,45.70325474499521,35.45671118105928,27.610660714860163,14.37520867362792
26-02-2025,43.53046023012935,21.49845301274253,0.5953782818731546,15.362253346298282,49.864865211428636,43.219125165361575,29.31986837660138,4.798661329993125,21.612721854885926,20.500900051028214,3.8940349780289987
27-02-2025,28.47671822302356,10.286086731144268,36.810581123685324,0.35777586827936414,2.3721181181349857,14.71107761297456,6.960480199810698,40.38512658419594,48.01411644622331,12.017835432365025,31.47822321141608
28-02-2025,35.80231863910937,13.219842944406679,18.490660230617316,41.04640846720718,8.945743774349523,17.999575402642066,10.96310496521163,37.761625491151754,40.76368736986215,36.22396509608919,23.648165612733617
01-03-2025,10.143880438611607,22.02587773953641,28.222938737406587,25.605189757517934,35.74628974602821,40.104514734140565,12.701001205436457,43.33339010582458,48.19905673208897,14.86646187301231,22.509758483402265
02-03-2025,27.11112735136177,24.756853152103243,37.95521724419586,22.33596327071494,36.07247130175216,27.84319555790661,34.36480370440437,35.434958536636266,33.10917295884447,8.468444552399657,46.755333276143816
03-03-2025,34.146889686542956,26.36919598898789,42.50548182034318,23.599920357402514,3.801062048974263,15.58187638167266,36.647407402547714,26.89430968355446,12.759764250882554,2.25023416929947,7.219626887618613
04-03-2025,20.013005117637135,27.98153882587257,43.05888261349856,2.3602670163674286,8.228491983920971,31.453764371620213,35.59784783705395,17.538330623975227,31.228715808213636,33.2995722017078,30.62225163693679
05-03-2025,15.851182958083898,26.688203508300923,47.473905209205114,6.858875942089405,26.39158488486769,5.983496865220722,37.22504213735341,8.18235156439599,21.777598314025155,12.18737990901192,21.70239236851299
06-03-2025,16.436421742219803,25.39486819072931,3.136775273310466,11.357484867811374,39.46424763895223,41.411801421232205,18.337422619250106,26.031044912410117,12.326480819836693,33.44596834504574,41.255627288695706
07-03-2025,31.511466375393592,21.557252003083793,15.652222056316745,48.82041073541397,15.110894452719059,26.879841708653863,45.82042503516994,6.140682077165371,43.69710868948704,3.3703848885019094,24.422176730870365
08-03-2025,46.586511008567385,26.687986454823964,15.693833420909437,33.58287207669166,45.46238201010153,2.798978281065395,31.569866888164988,14.843956328881386,5.352105128635914,36.33919104094207,17.952178530083746
09-03-2025,47.05332280714959,25.607715819674116,35.09903206851163,17.424118338516525,45.56063205408207,24.284937192132244,17.144395784556803,13.526015216102898,43.54571952876913,31.281921294654797,5.712414217913242
10-03-2025,42.41876096595873,11.848873560008089,39.268598086704145,27.816671073532895,45.35899156931061,25.97243113851776,15.457474535338411,20.894611007331942,0.8134166507625773,6.802299249104876,25.335256552168385
11-03-2025,18.46771744361829,2.1747958454666536,24.05198113209258,31.24408649239321,43.982175948579254,10.335590803631456,12.820897846487112,35.65515204300246,44.24564122471325,46.077655481371664,0.9173480489631958
12-03-2025,29.00209100928621,20.20984786984212,8.835364177481003,34.67150191125351,42.25565952593716,14.686830213959013,26.015847969359257,12.039034776888208,25.29391842639515,2.971433592140549,4.7550047245373985
13-03-2025,49.81018795698508,16.11174410670434,25.97383719970417,14.320789269271561,41.28523701110704,2.090300780526949,9.602830080535302,30.193433693617326,19.324346488946382,44.45135111147824,1.8033948765266206
14-03-2025,43.53032828015428,3.217483831336143,32.17183702223035,26.58750769691508,41.034681298788854,35.72971039013461,0.7220659861409129,21.714649668015728,22.43582161105439,29.45306077266123,3.425658176152076
15-03-2025,40.725961419719845,33.73997804578827,16.260805763774755,38.854226124558586,7.504122213065184,28.366564717869135,17.725481776782026,26.46752833799752,44.08785003022351,46.54986718023244,5.047921475777539
16-03-2025,47.1791479275157,10.666314795972697,11.999290449429736,15.427061159360884,26.187385216446962,36.12053346293449,17.51692899644533,37.69412430215675,11.663799783785938,8.280129992511897,18.287171944351964
17-03-2025,7.423392137880991,27.710505161369035,7.737775135084712,8.832341525570298,44.87064821982873,25.082043862045015,13.272088019795497,48.86606938859238,14.861155275227144,45.79462848255127,22.617517447499772
18-03-2025,5.175213735670398,37.08065014497785,3.6302444968003336,12.706146177970219,0.8643264073703971,5.372631499511771,9.498955497721113,36.108656755789426,8.585807681956975,21.128002203103573,26.94786295064759
19-03-2025,44.167054652183786,23.13659282369364,38.21820854688269,6.9611372282409265,42.33673731700324,46.10884849211333,16.11434769684242,27.83669248646698,14.117496645944449,46.39100049206476,48.813751153169136
20-03-2025,26.61390325389949,17.385207180347862,4.06624163627527,12.755773467606957,47.06221533293604,21.52110056930984,24.445404347540713,36.49071295649026,12.383359318757565,42.32751315432034,41.91439125472004
21-03-2025,30.040430904915493,10.484213745237831,34.84751612064576,15.446712066113555,44.78461019008542,27.673916423666597,32.77646099823902,46.77333365156832,49.46094210399149,2.3619871775198753,35.01503135627095
22-03-2025,2.31138730697063,44.64718584547776,28.20092143393397,24.30900992182714,3.638724147969019,33.82673227802336,22.245337624616578,1.3717500313278952,15.589357369887047,13.65380623139741,46.49363655245589
23-03-2025,34.05988654995857,6.300895604219253,21.554326747222174,45.45389043592479,22.75085588343158,12.612439022281318,47.632901505798905,27.079753009275,17.488935333171106,33.988868253113885,35.78873582770189
24-03-2025,38.93379564357328,7.108111117705329,49.791962514433166,4.293547920033652,21.11962994570684,46.38035586037962,35.36437013851998,12.355367947104916,19.32783430422783,1.5540359235233892,43.04119251697827
25-03-2025,13.305849607047387,22.207080332186845,9.129076511270002,19.852731457342365,42.50593720217716,38.71081085712771,44.353592468624406,39.6396539474611,12.524359841587806,7.0901311225890105,21.54702713499466
26-03-2025,11.140217181169842,28.32677687142343,10.984676998965297,33.44853005717873,5.095319768830136,26.93395317034225,21.926584566314805,23.594309815675423,40.43669250298102,21.683912558015322,18.415064805735
27-03-2025,48.4145601626876,19.76262832727237,12.840277486660584,14.032003668935333,25.07749248427696,22.004871650395692,26.445147979638563,7.548965683889741,33.9554131463014,4.789028177965365,20.619340540486952
28-03-2025,32.229607278913676,18.744986872294632,22.922762347516052,4.6382568656819,10.072090429214885,43.7811169279771,21.026552035823386,16.852318668118777,46.97422437756828,39.474728953000835,29.562948090330792
29-03-2025,27.038925337316087,17.05009019941145,23.602852498554572,23.81780061470736,34.52690320618899,6.375833927285584,17.641890901993495,29.911340690496964,0.10258336234078014,25.425087010435064,39.286291279189214
30-03-2025,31.045440661097683,48.195656071767665,35.66987571616571,40.9420338904195,19.637579295655293,24.8054181663379,33.63171767913656,43.366576704268084,35.26194290268103,41.79968964349804,47.74723498078989
31-03-2025,45.96077047707792,38.37720238433553,0.1566207040008316,35.99238090559616,29.711792962017963,39.786809605053634,49.621544456279636,13.27376360181577,1.3897523048209126,13.237504493906743,46.2757226177458
01-04-2025,41.21028507142802,10.59842411244819,33.716025454107026,17.296553775157307,32.81654180447517,6.163267140964712,45.34709877383393,0.9704512827693024,41.74642795918539,36.38130412428065,44.80421025470173
02-04-2025,23.6169598463673,36.282652673144064,26.96287133725607,40.12882769112203,0.17676116005729825,47.12382088565935,24.48712579702505,0.9650362238668164,39.2610593559851,40.284590191345686,40.125743922200954
03-04-2025,49.18381053481538,28.725599430009,4.89375394873729,9.923129926281437,8.888516871815872,40.53400725532257,24.820610888905332,23.648699831735954,42.74454919765925,13.620692304278293,23.83169079636244
04-04-2025,30.497646658161457,19.86728522060438,0.2010434034019959,37.154650676198536,40.5741385262126,33.041011311182814,40.65301707072212,3.508256066449894,41.22220351539989,34.97636818446813,37.79735242125845
05-04-2025,31.521847446379475,19.451668297887803,35.71841872015252,48.44055252839138,40.5741385262126,45.83384143862326,35.72164553130295,32.195864655638424,12.158379817484095,19.935533460124343,49.977663516932104
06-04-2025,32.54604823459749,36.54120748684523,36.041105897614536,20.745724419742174,,43.69865968529964,0.7150442180798355,2.7401906099576436,3.561905808320814,47.48325661087478,34.10437828485737
07-04-2025,46.60898838509883,45.25178700943301,49.44596845548272,40.4860163670427,11.426242703369343,29.85203690878065,32.375189705485596,37.76433428093562,25.58509574733126,13.163312047249576,11.9518652580699
08-04-2025,43.165736955399666,16.52133842239314,18.411281426178093,0.5110978421927315,11.426242703369343,43.092043333165584,44.73901021512505,17.5647792999776,41.29390205574032,34.25411510190192,14.711682606626425
09-04-2025,15.356827449429044,35.78517294300427,34.490689922749844,33.940666559060475,22.911302573086516,2.912995691420944,25.715482404347107,34.61121898276879,20.660317844801913,15.018285487348122,15.941681218845755
10-04-2025,33.26649659073144,35.78517294300427,2.3347634672199247,5.661142310616851,31.116557819249902,38.80408147124906,32.30872913377693,25.952312328724936,20.755025079579987,43.81846749089917,4.513671511966772
11-04-2025,46.35856375037184,24.259976368890833,21.30621165975165,38.20974791608987,49.48619551232266,29.56817284244078,21.802716342203638,35.07843581334056,25.07433443965313,26.13514234790844,49.69610920012843
12-04-2025,9.36118185153082,24.259976368890833,19.694374957365252,26.0202047354687,37.95553492226457,31.92226995054657,12.000181737336902,32.84906744074799,8.722606929551313,3.3624213965641303,32.67360278588686
13-04-2025,16.757314255205685,15.6674539969612,48.79394644445878,19.01321711673875,39.18052654348834,44.821600807519154,29.43646392661863,5.323357521385091,19.038356654712523,43.415062630060255,44.351840824892285
14-04-2025,14.325315370458448,18.183120172450174,36.2755635588214,24.526849715931952,43.110830170997,42.731999466760456,42.171792588997356,5.519080797793202,15.704538778512811,41.65264440918374,18.33193927007662
15-04-2025,26.49547153975245,34.52064078284217,44.43502139877369,9.5399278207155,29.55791452723327,44.54729863433247,24.935499970200013,15.14489673718624,1.4469797997558875,47.28080783486609,42.88294234910013
16-04-2025,38.649871994100984,31.991960516414558,36.52703621210531,14.715126577007858,6.679112106005808,16.878386340107483,7.699207351402676,24.770712676579272,42.28427054929939,11.907756360768957,3.6461412222434264
17-04-2025,42.02761052210472,10.061254850292562,9.473731324500022,41.75320180954647,23.74635838557172,22.547016175580158,11.626691681439226,34.08517772429695,28.006890283036274,43.630233560650325,12.583560298959762
18-04-2025,45.21692411246257,0.5231772058186368,32.026898131372405,24.9626352846093,19.764954727174143,38.37369951915238,15.554176011475784,14.550577453522612,2.764276184096781,27.800709612757835,48.70711255216823
19-04-2025,27.121995043530045,28.44622870619393,1.5041346523039845,9.280818096105403,10.558486367891561,7.416914551095139,27.926735347594406,47.36451843891408,5.058510079542355,24.398970495164086,40.83481606114017
20-04-2025,9.027065974597514,12.242379171314871,6.586933223894564,11.711180541018052,24.271930961145493,36.96746994738709,46.44055386172976,38.146697602635705,31.13675577631641,20.997231377570337,49.624438090785084
21-04-2025,43.377456262943944,31.54790235745114,0.5380894477383713,43.33559534921077,2.7835606218690137,29.05092361334721,14.70927499155102,21.90433259664327,1.7426335431764473,31.994740932756116,17.42018822229527
22-04-2025,47.752447968861816,8.055600803849504,23.755114502719138,15.01402735170127,43.75978944013608,21.697276105310525,28.594865624120363,10.498942976569104,41.82773218091268,19.72259739428987,14.143498653796232
23-04-2025,34.861318512269186,14.19300808762447,11.096042840169018,25.334430815165238,38.14501847662785,41.327445947715006,3.800833103546042,36.945153703314595,26.657357708072933,16.352043008719463,22.2388889185892
24-04-2025,6.389995375672402,27.875578218496454,11.606794601328929,12.885427014230128,42.97847303802607,33.77184494084516,33.09780235901981,35.6152985096422,2.8211056807361192,36.38433310943011,39.96026268460914
25-04-2025,44.752584571644384,4.057769078625972,1.3681768531050575,22.65168124247698,31.20056085381809,41.748892142252494,13.851915554996747,5.072547465141591,29.32923318033292,48.76348608268034,4.602309229152629
26-04-2025,39.337405505263916,38.40494968340515,48.92240645304983,33.541111482630534,23.047239758869374,27.367927814859005,37.460412846957915,6.841676444559392,33.49163266285445,41.71795547263277,41.70554330780289
27-04-2025,38.935490212685714,42.491745149589754,29.177010813042614,35.05504770068902,8.238309369236568,27.594348170852445,27.21316772878985,49.562175049166996,15.322691845107178,16.727075455944146,16.965018145372053
28-04-2025,38.38484662404811,44.64139946835873,21.124127422694745,36.56898391874749,20.00363727798255,36.75834763513446,14.172429131039744,23.715093403964726,5.762485696247577,49.785469015714995,27.78006852682274
29-04-2025,31.808599111262385,42.75964460886702,23.07980412507294,19.75019509214622,8.668341441590377,47.16104402630648,23.153788336456998,31.162122136948383,26.58444781156942,27.308632683417024,17.972599085932213
30-04-2025,39.094057741861036,7.167684142784964,4.993335217152062,8.917029228738372,35.629500612642794,10.521358855494567,8.9016816546372,18.93497138246995,0.27084601089042426,18.440275707995298,45.001394424316224
01-05-2025,22.76579034573966,36.65819053968535,21.80009239364193,6.445888920293369,39.01841519511002,36.20825102362485,39.784307035205636,49.61504016313668,2.8137613657212457,25.03892039039223,7.911125987043888
02-05-2025,17.20637734823717,6.926158717967179,10.98911668709705,33.29777641505701,40.78400115786788,42.87420253565843,31.9717879764769,48.25530090158149,29.628423158133426,46.25397383714955,20.77170197841506
03-05-2025,39.06340703775766,18.258720541068385,36.69528606541984,10.012360652331342,34.187042015320365,23.83291578969921,22.632673678372523,7.641747812094829,12.177934212901587,20.603479072880354,11.201351454725488
04-05-2025,33.18046217442056,9.78530841582988,41.10948662672361,25.61217795005859,20.542082471472256,34.43792186988402,15.38577777477097,44.45754656085233,3.864906346822794,36.417641488920964,23.614667526543215
05-05-2025,26.406972392891326,45.37232088739614,48.574707183109716,32.53254791127376,2.2390902786251,46.11981546958969,37.07536609139171,49.16933236092317,18.935954036767498,17.45028596463747,40.23702942430788
06-05-2025,16.537856720133053,14.68608819570022,11.107949789483646,12.7739181156952,9.24627056966244,1.0006201415114713,27.740899486608683,32.60493839828544,29.879245001724282,26.920496043869363,24.870432572821088
07-05-2025,24.129654728333804,12.343944486769365,31.913348752984046,0.05228534815728825,48.53300451287432,27.49615476630489,13.676702869375285,18.942348027012773,19.6409580158158,25.532203953921805,33.766622177536334
08-05-2025,12.594009483209812,43.08074854134973,30.17999176704132,12.722397062971435,15.290513999538707,7.953036994669461,38.61238500162148,42.724582336343865,6.614045481740111,6.4654217317637706,41.63916322606696
09-05-2025,45.63608177200306,42.56813561441185,0.7464536046448089,13.79069304020836,6.882727543761696,13.62769251727779,45.06439768056954,42.19860969057658,11.297254878095913,27.590475920924778,9.453777149797965
10-05-2025,6.164154783921849,8.600702466413152,44.720741926406184,14.858989017445262,43.48204666292928,7.2834101171759595,46.073404007282655,33.51331135736439,29.58499971528836,17.3706135685154,17.16499108527009
11-05-2025,30.085653306407938,6.133536803836471,11.453167804835951,37.24410338703657,30.729587757864135,0.9391277170741286,45.12060115355247,29.59769464928796,9.267358026897805,48.3316342279253,40.45769685007673
12-05-2025,48.17802907025217,44.72398327826214,41.11998091060668,26.118902037472004,0.8158376248421195,2.9913635794087066,29.29773089992213,46.636707578366035,3.19193933803521,36.672302194851255,25.95178597595439
13-05-2025,30.067458652197388,34.34264665095373,10.720875814141273,45.62088112969913,41.95508224177755,15.454972035460429,48.65814189121084,44.7805175700898,34.39400803132548,49.43047765381586,38.61476896963755
14-05-2025,28.32191130788403,31.757990027382693,31.84166853409547,45.73110623769254,42.334135263067644,17.33069821928102,5.575672202126814,39.91835242974417,40.538234451876605,47.84179720187878,39.61732548011226
15-05-2025,33.08406262539682,18.402291593964833,2.6851417066965144,19.45252983955083,41.05873954282634,40.92486188991973,6.800393527994625,16.823148664223737,46.682460872427725,46.25311674994168,6.3616154609416276
16-05-2025,29.951563884981034,18.7127960844503,9.527052367107498,8.420541240759782,28.91072915809798,43.132320682802714,4.793222399963665,13.756471573722612,7.445831541324449,48.857795754420316,47.816256482533035
17-05-2025,23.80804482656029,2.2052232153258466,1.8432082234995428,46.543983565154555,4.373354681019798,16.23524572807985,8.996630063354694,15.325494126587035,9.826702832507229,1.9043374807520386,15.976488717061649
18-05-2025,36.34793939627555,37.14267194494049,22.416941585167727,35.040422110700916,21.6144869112717,8.381115115324578,41.6907164885697,16.89451667945145,0.13606231030588445,31.01798790598849,45.293859517089544
19-05-2025,43.72663715120218,46.997143293892606,5.029930861776599,13.901610043540307,10.056460954358359,43.837150119196146,0.1297019065113425,23.46100381587978,32.71428853523255,3.5486876238900122,34.39802861871758
20-05-2025,38.80802956867762,30.320091838267622,18.815980244159846,29.123849969996318,21.599326542452125,13.63527402383678,39.18124446532216,46.59282280496539,15.357632795762333,4.805924768019826,48.97423298671829
21-05-2025,12.169769406881874,13.590887103225185,15.797321089196375,21.753213250005306,27.214370136573507,17.097504244166288,7.346913076644007,26.247826533541012,44.93341242038619,11.911084399727262,7.827664638253595
22-05-2025,19.985452870642085,28.732773815573292,39.062668901315156,13.371139511736319,0.13708963223156845,5.540109251489556,20.444998211038406,48.60116713959875,8.114588221947322,8.431148253904103,32.77543129216124
23-05-2025,16.657091689781474,37.47533241629859,19.745623061093397,4.989065773467316,3.235996040896194,12.157211250011368,17.970349901942974,37.65684290441539,19.075208544072602,18.358127761284255,39.14874240009042
24-05-2025,27.53752297341348,33.25588108456103,25.677219116211013,49.54884706956238,47.50132383796426,46.49090587497525,10.92506392554583,29.571970338461462,32.33425116618876,16.720529233435204,18.818427521686136
